식품명,단백질(g),지방(g),탄수화물(g),당류(g),에너지(kcal)
케이크_클래식가토쇼콜라 케이크 (조각),4,,,18.67,317
케이크_클래식가토쇼콜라 케이크,4.46,,,18.62,315
케이크_투썸얼그레이밀크티쉬폰 케이크 (조각),5.31,,,30.09,341
케이크_투썸얼그레이밀크티쉬폰 케이크,5.55,,,29.2,336
케이크_트리플 베리 생크림 라운드 케이크,3.03,,,17.75,247
케이크_트리플 베리 생크림 케이크,3.85,,,3.85,258
케이크_트리플 베리 치즈 스윗박스 케이크,3.23,,,25.27,263
케이크_트리플 초코 라운드 케이크,5.24,,,14.14,277
케이크_트리플 초코 케이크,5,,,18,300
케이크_트리플베리생크림 케이크 (조각),3.17,,,21.43,238
케이크_트리플베리생크림 케이크,3.07,,,20.19,229
케이크_트리플쇼콜라무스 케이크 (조각),4.07,,,15.45,252
케이크_트리플쇼콜라무스 케이크,4.28,,,16.26,248
케이크_티라미수 스푼 케이크,5.06,,26.58,18.35,301
케이크_티라미수컵 케이크,3.92,,,21.25,330
케이크_티라미수 케이크,6.25,10,,21.25,321
케이크_티라미수 케이크,5,,,17.44,307
케이크_티라미수케이크,5.88,,,11.38,321
케이크_티라미수 케이크,6.67,,,17.5,301
케이크_티라미수 케이크,5.29,,,15.71,291
케이크_티라미수크레이프 케이크,7.8,,,13.7,304
케이크_티라미슈 케이크,5.06,,,21.06,290
케이크_티라미스 케이크 (조각),7.5,,,23.75,334
케이크_파베쇼콜라 케이크,5.45,,22.73,16.36,259
케이크_파티팩고구마밀크생크림 케이크,4.52,,,26.08,246
케이크_파티팩딸기레어치즈 케이크,4.64,,,22.47,283
케이크_파티팩블루베리요거트생크림 케이크,3.6,,,17.73,265
케이크_파티팩스트로베리초콜릿생크림 케이크,3.83,,,17.45,287
케이크_파티팩아이스박스 케이크,4.13,,,16.77,339
케이크_파티팩티라미수 케이크,4.86,,,15.28,299
케이크_퐁당쇼콜라바움쿠헨 케이크,6.9,,,21.9,450
케이크_플레인 치즈 스틱 케이크,6.67,,,17.78,356
케이크_플레인바스크치즈 케이크,5.26,,,21.05,353
케이크_피넛 크림 바나나 케이크,4.17,,,31.67,396
케이크_필라델피아 치즈 케이크,6.6,,,22.64,340
케이크_한라산 녹차 치즈 바스크 케이크,5.52,,,16.02,352
케이크_해피레인보우 케이크,4,,,33,359
케이크_허니 케이크,7.7,29.5,42.6,23.4,467
케이크_헤이즐넛마스카포네치즈 케이크,4.06,,,16.95,338
케이크_호두 당근 케이크,7.14,,,21.9,449
케이크_화이트 생크림 케이크 (조각),3.81,,,12.38,262
케이크_화이트 생크림 케이크 (홀),2.95,,,11.97,260
케이크_화이트 치즈 무스 케이크,5.08,,,16,363
케이크_화이트 롤케이크,6,,,19,321
케이크_화이트모찌 롤케이크,1.82,,,7.27,332
케이크_화이트미니 롤,6,,,20,344
케이크_화이트바닐라빈무스 케이크 (조각),3.85,,,20,292
케이크_화이트생크림 케이크 1호,3,,,24,251
케이크_화이트생크림 케이크 2호,3,,,23,292
케이크_화이트생크림 케이크 3호,3,,,23,291
케이크_화이트포레스트생크림 케이크,3.61,,,22.76,280
케이크_흑임자 갸또 쇼콜라 케이크,4.96,,,22.31,321
케이크_흑임자 크림 케이크,5,,,26,385
케이크_히든하트레드벨벳 케이크,3,,,15,285
케이크_기분이 초코 생크림,4.44,23.33,27.78,13.33,328
케이크_까망베르 밀크치즈 케이크 (홀),5,,,24,318
케이크_꿀고구마 생크림 케이크,3,14,26,7,235
케이크_당 충전100 쇼콜라 케이크,10,,,40,704
케이크_당근 케이크 (조각),6,,,30,588
케이크_당근 케이크 (홀),5,,,23,453
케이크_당근 크림치즈 케이크,4,,,44,360
케이크_당근당근 케이크,7,,,35,315
케이크_딸기 블라썸 케이크,3,18,19,11,280
케이크_딸기생크림카스테라,6,,,21,342
케이크_딸기와우유 생크림 1호,4.61,,,19.24,283
케이크_딸기와우유 생크림 2호,4.46,,,18.66,278
케이크_딸기와우유 생크림 3호,4.32,,,18.72,278
케이크_떠먹는 마스카포네 티라미수 케이크,4.44,,27.41,20.74,301
케이크_떠먹는 스트로베리 초코크런치 케이크,4.44,,35.56,20,305
케이크_레드벨벳 케이크,4.76,,,30.48,305
케이크_레드벨벳 케이크 (홀),5,,,28,394
케이크_레몬 케이크,5.78,,,34.44,504
케이크_리얼 카라멜 치즈 케이크 (조각),8,,,35,555
케이크_마스카포네 티라미수,4,22,23,14,270
케이크_마스카포네티라미수,6.67,,,17.5,301
케이크_마이넘버원,4,19,24,12,280
케이크_망고 크레이프 볼,3.85,17.69,20,13.08,246
케이크_무화과파운드,5.1,21.1,52.7,30.8,421
케이크_바스크 치즈 케이크,7.5,,,18.13,353
케이크_바스크 치즈 케이크,5.39,24.55,29.94,24.55,362
케이크_바스크 치즈 케이크,5.36,25,21.43,16.67,330
케이크_바스크치즈 케이크,5.5,27,18.5,7,337
케이크_보랏빛 블루베리 쉬폰,3,16,29,16,265
케이크_부드러운블루베리쉬폰,3.61,,,20.69,315
케이크_브라우니,8.3,33.9,39.5,30.8,496
케이크_블레싱레드베리 (4단),3,13,18,12,200
케이크_블루베리크로넛,7.2,21.6,39.7,13.6,382
케이크_사르르 연유수플레,5,20,30,17.5,325
케이크_산딸기크로넛,7,22.9,38.6,12.3,390
케이크_상큼한 블루베리쉬폰,3,17,29,15,280
케이크_생딸기 레어치즈 타르트 (조각),4.17,18.33,22.5,15,275
케이크_생딸기 프레지에,4,20,21,14,280
케이크_쇼콜라 케이크,9.47,,,22.11,397
케이크_순수 우유 케이크 (조각),6,,,23,433
케이크_순수우유 카스테라 케이크,11,,,36,386
케이크_스위트 쌀 롤,6.15,,,32.31,308
케이크_스위트 초코쌀 롤,7.69,,,30.77,305
케이크_스트로베리 굿굿 생크림,3.75,18.75,25,13.75,281
케이크_스트로베리 크레이프 케이크,5,,,14,250
케이크_스트로베리쇼콜라갸또,3.5,,,16.79,269
케이크_시나몬크로넛,8,19.8,46.8,16.2,397
케이크_얼그레이 생크림 케이크,5.56,,,23.33,371
케이크_오리지널티라미수,3.2,,,22.4,298
케이크_우리쌀 막걸리로 만든 강낭콩참쑥빵,4.85,0.55,46.67,13.33,211
케이크_우리쌀 막걸리로 만든 우리 오미자빵,4.85,0.61,47.27,13.94,214
케이크_진한크림치즈 가득 클래식 치즈 케이크,7,22,26,25,325
케이크_초코 블라썸 케이크,4,23,28,13,325
케이크_초코골드레이어,4.4,,,24.53,300
케이크_초코바닐라 마블쉬폰,4,20,30,16,315
케이크_초코반 딸기반,4,20,25,12,290
케이크_초코생크림뉴욕롤,5.81,25.58,43.02,13.95,436
케이크_초코크로넛,8,22.5,43.6,12.6,409
케이크_쿠키 앤 크림 케이크,6.09,,,20,352
케이크_클래식 고구마 케이크,4,17,38,15,315
케이크_클래식쇼콜라,7.7,24.5,44.3,28.5,429
케이크_클래식오브치즈 케이크,5.87,,,17.47,289
케이크_클래식오브치즈 케이크 (조각),5.88,,,17.65,294
케이크_티라미수,4.46,,,19.64,326
케이크_티라미수,5,18.7,26.6,15.1,295
케이크_파티생크림 케이크 5호A,3.82,,,17.63,261
케이크_파티생크림 케이크 5호B,4.17,,,16.69,260
케이크_패밀리생크림 케이크 4호A,4.36,,,19.34,275
케이크_패밀리생크림 케이크 4호B,3.96,,,19,272
케이크_페스티벌생크림 케이크 6호A,3.91,,,15.65,256
케이크_페스티벌생크림 케이크 6호B,4,,,16.35,263
케이크_프렌치 블루베리 치즈 케이크 (조각),8,,,21,588
케이크_플라워베리생크림 케이크 1호,4.78,,,19.35,291
케이크_플라워베리생크림 케이크 2호,6.67,,,38.6,421
케이크_플라워베리생크림 케이크 3호,4.39,,,26.35,288
케이크_필라델피아치즈 케이크,6.6,,,22.64,340
케이크_하츄핑도반한딸기생크림,2.96,,,18.97,286
케이크_한라봉홍차 케이크,3.85,,,20,252
케이크_한라산 모카 수플레,8,,,15,271
케이크_헤이즐넛초콜릿 케이크,6.25,,,18.13,383
케이크_흑임자바스크치즈 케이크,6,27.5,18.5,7.5,344
크로와상_AOP 버터 크라상,7.14,,,7.14,440
크로와상_AOP버터 프렌치 크루아상,6.15,,36.92,3.08,354
크로와상_갈릭대파 크로와상,9.09,,,6.06,415
크로와상_갈릭크림치즈 크로와상,6.67,,,6.67,443
크로와상_거문 오름 크루아상,8.54,,,19.51,477
크로와상_고구마크로,7.32,10,56.1,21,341
크로와상_꿀꿀바 크로와상,6.67,,,26.67,503
크로와상_누네딸기 크로와상,5.56,,,30.56,383
크로와상_누텔라 크로와상,8,,,16,508
크로와상_다크 초콜릿 크루아상,6.25,,,9.38,371
크로와상_딸기우유 크로와상,6.25,,,6.25,441
크로와상_레몬글레이즈 크로와상,9.09,,,4.55,450
크로와상_로띠크로,8.33,17,51.67,8,388
크로와상_리얼버터 오리지널 크로와상,10,,,5,490
크로와상_마약옥수수 크로와상,7.32,,,4.88,324
크로와상_말차 크로와상,8.57,,,11.43,380
크로와상_메이플 크로와상,9.09,,,9.09,477
크로와상_미니크라상,5.56,,,11.11,417
크로와상_미니크로와상,6.25,,,,369
크로와상_민트초코 크로와상,5.88,,,8.82,426
크로와상_버터 크루아상,10.5,,,4.5,483
크로와상_블루베리아몬드 크루아상,6.36,,,14.55,259
크로와상_블루베리크로,5.26,14,50.53,21,356
크로와상_비스킷크림 크로와상,7.32,,,17.07,407
크로와상_사과크로,5.26,15,55.79,24,377
크로와상_산딸기크로,5.26,12,56.84,27,353
크로와상_생크림미니크로와상,3.85,,,7.69,312
크로와상_생크림 크로와상,6.67,,,6.67,557
크로와상_슈크림 크로와상,8.57,,,11.43,380
크로와상_슈크림크로,5.26,15,41.05,10,318
크로와상_스노우미니크라상,8,,,24,440
크로와상_스위트포테이토 크로플,5.56,,,19.44,436
크로와상_슬라이스햄치즈크로,9.76,21,41.46,6,391
크로와상_아몬드 크루아상,10.8,,,14,482
크로와상_아몬드 크로와상,7.14,,,3.57,589
크로와상_앙버터 크로와상,5,,,10,445
크로와상_앙버터 크로플,4.76,,,21.43,474
크로와상_에그베이컨 크로와상,10.34,,,12.07,334
크로와상_오레오 크로와상,6.25,,,15.63,431
크로와상_오리지널생크림크라상,6.41,,,11.54,429
크로와상_오리지널크라상,6.9,,,13.79,440
크로와상_인절미 크로와상,5.71,,,5.71,429
크로와상_정통크로와상,6.12,,,8.16,433
크로와상_초코생크림 크로와상,5.56,,,13.89,475
크로와상_초코츄러스 크로와상,8,,,16,504
크로와상_초코크런치 크로와상,10,,,20,510
크로와상_초코트위스트크로,8,20,53.33,9,425
크로와상_커스타드 크루아상,6.67,,,1.82,310
크로와상_코코넛카야 크루아상,6,,,8,305
크로와상_크랜베리크로,6.25,17,59.38,18,417
크로와상_크루아상,6.67,,,5,433
크로와상_크루아상,7.41,,,5.56,361
크로와상_크림치즈 크로와상,5.71,,,17.14,434
크로와상_토피넛 꽈루아상,5.98,,,17.95,332
크로와상_통팥크로,7.32,13,52.44,23.17,360
크로와상_티라미수 크로와상,6.67,,,6.67,453
크로와상_팥생크림 크로와상,5.71,,,5.71,446
크로와상_페페로니 크로플,11.11,,,7.41,426
크로와상_플레인 꽈루아상,8.2,,,11.48,397
크로와상_해시브라운 크로플,40,,,56,808
크로와상_허니 고르곤졸라 크로와상,16.67,,,8.33,600
크로와상_헤이즐넛초코 크로와상,7.14,,,17.86,500
크로와상_후랑크 소세지 크로와상,8,,,4,306
크로와상_흑당 크로플,8,,,24,476
크로와상_기분좋은 초콜릿 크로와상,7.69,13.85,46.15,16.92,358
크로와상_누텔라 초코 바나나 크로와상,3.2,4.8,33.6,14.4,201
크로와상_달콤한크림크라상,7.37,26.32,36.84,5.26,405
크로와상_소시지 크루아상,11,,,5,230
크로와상_에그소시지 크로와상,8.03,,27.07,4.41,267
크로와상_에그포테이토 크로와상,6.14,,25.59,3.75,228
크로와상_프렌치크라상,7.55,26.42,45.28,9.43,453
크로켓(고로케)_NEW김치 고로케,5.83,,,4.17,275
크로켓(고로케)_감자 고로케,5,,,12.5,304
크로켓(고로케)_게살크림 고로케,7.78,,,8.89,333
크로켓(고로케)_고구마 고로케,6.67,,,22.67,345
크로켓(고로케)_까르보나라까망 고로케,6.67,,,4.76,338
크로켓(고로케)_꽃맛살 고로케,6.67,16.19,29.52,4.76,295
크로켓(고로케)_납작김치고로전,6.4,,,8,304
크로켓(고로케)_단호박 고로케,6.67,,,24,344
크로켓(고로케)_돼지갈비 고로케,9.52,,,5.71,276
크로켓(고로케)_매콤아삭 고로케,6.36,12.73,32.73,9.09,273
크로켓(고로케)_매콤치킨 고로케,11.11,,,6.06,324
크로켓(고로케)_매콤치킨커리 고로케,8.33,,,4.63,259
크로켓(고로케)_명품잡채 고로케,5.83,15,30,7.5,275
크로켓(고로케)_명품카레 고로케,7.02,,,4.39,316
크로켓(고로케)_바삭쫄깃한 로제품은달걀,8,,,7,210
크로켓(고로케)_슈크림 고로케,6.67,,,14.67,335
크로켓(고로케)_야채감자 고로케,6.09,16.52,32.17,6.09,304
크로켓(고로케)_야채 고로케,7.78,,,3.33,294
크로켓(고로케)_어니언크림치즈 고로케,7.69,,,14.1,338
크로켓(고로케)_옥수수치즈 고로케,5.56,,,6.67,320
크로켓(고로케)_이탈리안 고로케,8,,,10.67,270
크로켓(고로케)_잡채 고로케,7.41,,,7.41,312
크로켓(고로케)_중화잡채 고로케,7.69,,,7.69,369
크로켓(고로케)_추억의사라다 고로케,4.62,,,3.85,296
크로켓(고로케)_칠리꽃맛살 고로케,7,,,6,345
크로켓(고로케)_크림치즈 고로케,7.5,,,11.25,380
크로켓(고로케)_피자 고로케,7.78,,,6.67,293
크로켓(고로케)_NEW정통 고로케,8.33,,,5,300
크로켓(고로케)_고기가득부추 고로케,9,,,7,314
크로켓(고로케)_고기야채 고로케,7.78,,,3.33,294
크로켓(고로케)_남해마늘로만든마늘치킨 고로케,10,,,11.82,286
크로켓(고로케)_마늘치킨 고로케,10,,,11.8,286
크로켓(고로케)_매콤마라모찌 (6개입),1.39,19.44,44.44,6.94,313
크로켓(고로케)_매콤마요 감동란 코로케,9,,,3,296
크로켓(고로케)_매콤에그마요 고로케,9,,,5,290
크로켓(고로케)_볶음김치 고로케,6.67,,,4.44,290
크로켓(고로케)_불고기피자 고로케,4.5,,,4,277
크로켓(고로케)_오븐에구운 고로케,5.7,14.9,26.6,5.8,263
크로켓(고로케)_치즈퐁당감자 고로케,10.48,,,10.48,339
크로켓(고로케)_하와이안 비프,8.8,9,29.3,5.7,233
크로켓(고로케)_화끈한 마라고로케,7,17,33,7,310
크림빵_고소한 흑임자크림빵,5.97,,,13.43,328
크림빵_골든크림메론빵,5,,,16,320
크림빵_까까웨뜨,8.64,,,14.81,407
크림빵_나눠먹는크림빵,7,,,19,428
크림빵_단팥크림코팡,5.88,,,18.82,271
크림빵_동글동글순우유롤,7.54,,,11.88,361
크림빵_딸기샌드케이크 크림빵,4,,,24,252
크림빵_딸기흑임자크림빵,5.19,,,11.69,286
크림빵_땅콩크림빵,8.75,,,15,431
크림빵_리얼초코소라빵,7.35,,,16.18,301
크림빵_매직모카크림빵,6.73,,,21.35,427
크림빵_민트초코 생크림 브레드,4.15,,,17.36,309
크림빵_밀크크림브레드,5.26,,,9.47,221
크림빵_바닐라슈,6.67,,,3.33,307
크림빵_바닐라크로캉롱슈,4.65,,,15.12,314
크림빵_부드러운모카크림빵,5.71,,,17.14,407
크림빵_부드러운후레쉬크림샌드빵,6.2,,,12.96,385
크림빵_브리오슈슈크레,8,,,37.33,740
크림빵_생크림빵,7.14,,,10,310
"크림빵_순,딸기산도",4.9,,,11.76,265
크림빵_순진우유크림빵,7.14,,,14.29,264
크림빵_슈크림빵,8.24,,,15.29,312
크림빵_슈크림빵,7.14,10.71,44.05,15.48,298
크림빵_스노우쿠키슈,6,,,12,320
크림빵_스마일슈크림빵,6.94,,,11.11,300
크림빵_시원하게 즐기는 메론빵,5.45,,,15.45,327
크림빵_아몬드슈,6.67,,,13.33,277
크림빵_아이스허니와앙슈,5.33,,,13.33,267
크림빵_어니언크런치,8.7,,,4.35,248
크림빵_어둠의다크초코통통,6.67,,,21.11,400
크림빵_요구르트 슈스틱,5,20,21.67,13.33,275
크림빵_우유크림슈,4.35,21.74,21.74,8.7,304
크림빵_진한쌀크림빵,5.59,,,13.99,325
크림빵_초코가나슈크림빵,7.79,,,15.58,299
크림빵_초코크로칸슈,3.64,,,17.27,277
크림빵_초코크림아몬드볼,8.75,,,17.5,400
크림빵_초콜릿크로캉롱슈,4.4,,,12.09,286
크림빵_촉촉브래드,7.27,,,1.82,296
크림빵_치즈크림팡도르,6.32,,,15.79,326
크림빵_카스타드롤,7.69,,,11.54,292
크림빵_카페모카크림빵 (대),7.06,,,21.47,420
크림빵_카페모카크림빵 (소),7.74,,,21.29,410
크림빵_크리미 크로칸 슈,3.64,6.36,,17.27,272
크림빵_크리미크로칸슈,3.64,,,17.27,272
크림빵_크림듬뿍초코크림아몬드볼,7.78,,,15.56,400
크림빵_크림코르네,3.51,,,12.28,272
크림빵_티라미수 크림 데니쉬,4.55,,,21.82,345
크림빵_후레쉬연유크림,9.52,,,15.48,454
크림빵_후레쉬연유크림빵,8,,,15,417
크림빵_후레쉬크림빵,6.41,,,17.95,404
크림빵_후레쉬크림빵,7.59,,,17.72,411
크림빵_후레쉬크림샌드빵 (소),7.2,,,11.2,408
크림빵_후레쉬크림샌드빵,7.6,,,11.6,408
크림빵_단팥생크림빵,4.88,13.82,38.21,15.45,297
크림빵_단팥크림빵,7.27,,,19.09,289
크림빵_단호박 미니 붕어빵,4.8,,,16.8,275
크림빵_메론크림빵,5.77,12.5,47.12,16.35,322
크림빵_바닐라 우유 크림슈,4.35,26.09,13.04,8.7,326
크림빵_보슬보슬옥수수크림빵,6.67,16.67,41.11,14.44,344
크림빵_생크림메론크림빵,5.17,14.66,43.1,15.52,328
크림빵_슈크림 콩빵,5.13,,,24.7,357
크림빵_아이스슈,3.33,,,16.67,283
크림빵_연유크림브레드,4,,,17.96,271
크림빵_옥수수콘크림샌드,6.09,14.78,38.26,12.17,313
크림빵_왕구름크림빵,6.12,17.14,45.31,19.18,359
크림빵_우유버터브레드,7.59,,,17.93,383
크림빵_우유생크림빵,4.81,,,10.58,327
크림빵_인생 딸기생크림빵,5.71,17.14,40,15.24,329
